time,angle1 data,angle2 data,angle1 solution,angle2 solution,angle1a data,angle2a data,angle1a solution,angle2a solution
89.85,0,0.105,-0.041,-0.036,-0.008,-0.013,-0.04,0.04
89.9,0.017,0.105,-0.037,-0.031,0.009,-0.013,-0.04,0.04
89.95,0.017,0.105,-0.03,-0.024,0.009,-0.013,-0.04,0.04
90,0.035,0.087,-0.02,-0.015,0.027,-0.031,-0.04,0.03
90.05,0.035,0.087,-0.009,-0.006,0.027,-0.031,-0.03,0.02
90.1,0.035,0.087,0.002,0.005,0.027,-0.031,-0.02,0.02
90.15,0.035,0.087,0.013,0.014,0.027,-0.031,-0.01,0.01
90.2,0.035,0.105,0.023,0.023,0.027,-0.013,0,0
90.25,0.035,0.105,0.031,0.029,0.027,-0.013,0.01,-0.02
90.3,0.035,0.105,0.036,0.033,0.027,-0.013,0.02,-0.03
90.35,0.035,0.122,0.038,0.034,0.027,0.004,0.03,-0.03
90.4,0.017,0.122,0.038,0.033,0.009,0.004,0.03,-0.04
90.45,0.017,0.14,0.034,0.028,0.009,0.022,0.04,-0.04
90.5,0,0.14,0.027,0.022,-0.008,0.022,0.04,-0.04
90.55,-0.017,0.14,0.019,0.013,-0.025,0.022,0.04,-0.04
90.6,-0.017,0.14,0.008,0.003,-0.025,0.022,0.03,-0.04
90.65,-0.017,0.14,-0.003,-0.007,-0.025,0.022,0.02,-0.03
90.7,-0.017,0.14,-0.014,-0.017,-0.025,0.022,0.02,-0.02
90.75,-0.035,0.14,-0.024,-0.026,-0.043,0.022,0.01,-0.01
90.8,-0.017,0.14,-0.033,-0.033,-0.025,0.022,-0.01,0
90.85,-0.017,0.122,-0.039,-0.037,-0.025,0.004,-0.02,0.01
90.9,-0.017,0.122,-0.042,-0.039,-0.025,0.004,-0.03,0.02
90.95,0,0.122,-0.042,-0.038,-0.008,0.004,-0.03,0.03
91,0,0.105,-0.039,-0.034,-0.008,-0.013,-0.04,0.03
91.05,0.017,0.105,-0.033,-0.028,0.009,-0.013,-0.04,0.04
91.1,0.017,0.105,-0.025,-0.019,0.009,-0.013,-0.04,0.04
91.15,0.035,0.087,-0.015,-0.01,0.027,-0.031,-0.04,0.04
91.2,0.035,0.087,-0.004,0.001,0.027,-0.031,-0.04,0.03
91.25,0.035,0.087,0.007,0.011,0.027,-0.031,-0.03,0.02
91.3,0.035,0.087,0.017,0.02,0.027,-0.031,-0.02,0.02
91.35,0.035,0.105,0.026,0.028,0.027,-0.013,-0.01,0.01
91.4,0.035,0.105,0.033,0.033,0.027,-0.013,0,-0.01
91.45,0.035,0.105,0.037,0.035,0.027,-0.013,0.01,-0.02
91.5,0.035,0.122,0.038,0.035,0.027,0.004,0.02,-0.03
91.55,0.017,0.122,0.035,0.031,0.009,0.004,0.03,-0.03
91.6,0.017,0.14,0.03,0.025,0.009,0.022,0.03,-0.04
91.65,0,0.14,0.023,0.017,-0.008,0.022,0.04,-0.04
91.7,0,0.14,0.013,0.008,-0.008,0.022,0.04,-0.04
91.75,-0.017,0.14,0.003,-0.003,-0.025,0.022,0.04,-0.04
91.8,-0.017,0.14,-0.008,-0.013,-0.025,0.022,0.03,-0.04
91.85,-0.017,0.14,-0.019,-0.023,-0.025,0.022,0.02,-0.03
91.9,-0.017,0.14,-0.028,-0.031,-0.025,0.022,0.02,-0.02
91.95,-0.017,0.14,-0.035,-0.037,-0.025,0.022,0.01,-0.01
92,-0.017,0.122,-0.04,-0.04,-0.025,0.004,-0.01,0
92.05,-0.017,0.122,-0.041,-0.04,-0.025,0.004,-0.02,0.01
92.1,0,0.122,-0.04,-0.037,-0.008,0.004,-0.03,0.02
92.15,0,0.105,-0.036,-0.031,-0.008,-0.013,-0.03,0.03
92.2,0.017,0.105,-0.029,-0.024,0.009,-0.013,-0.04,0.03
92.25,0.017,0.105,-0.02,-0.014,0.009,-0.013,-0.04,0.04
92.3,0.035,0.087,-0.009,-0.004,0.027,-0.031,-0.04,0.04
92.35,0.035,0.087,0.002,0.007,0.027,-0.031,-0.04,0.04
92.4,0.035,0.087,0.012,0.017,0.027,-0.031,-0.04,0.03
92.45,0.035,0.087,0.022,0.025,0.027,-0.031,-0.03,0.02
92.5,0.035,0.105,0.029,0.032,0.027,-0.013,-0.02,0.01
92.55,0.035,0.105,0.034,0.036,0.027,-0.013,-0.01,0
92.6,0.035,0.105,0.036,0.036,0.027,-0.013,0,-0.01
92.65,0.035,0.122,0.036,0.034,0.027,0.004,0.01,-0.02
92.7,0.017,0.122,0.032,0.029,0.009,0.004,0.02,-0.03
92.75,0.017,0.122,0.026,0.022,0.009,0.004,0.03,-0.03
92.8,0,0.14,0.017,0.012,-0.008,0.022,0.03,-0.04
92.85,0,0.14,0.007,0.002,-0.008,0.022,0.04,-0.04
92.9,-0.017,0.14,-0.003,-0.009,-0.025,0.022,0.04,-0.04
92.95,-0.017,0.14,-0.014,-0.019,-0.025,0.022,0.04,-0.04
93,-0.017,0.14,-0.023,-0.028,-0.025,0.022,0.03,-0.04
93.05,-0.017,0.14,-0.031,-0.035,-0.025,0.022,0.02,-0.03
93.1,-0.017,0.14,-0.037,-0.04,-0.025,0.022,0.01,-0.02
93.15,-0.017,0.122,-0.04,-0.041,-0.025,0.004,0,-0.01
93.2,-0.017,0.122,-0.04,-0.04,-0.025,0.004,-0.01,0
93.25,0,0.122,-0.037,-0.035,-0.008,0.004,-0.02,0.01
93.3,0,0.105,-0.031,-0.028,-0.008,-0.013,-0.03,0.02
93.35,0.017,0.105,-0.023,-0.019,0.009,-0.013,-0.03,0.03
93.4,0.017,0.105,-0.014,-0.009,0.009,-0.013,-0.04,0.03
93.45,0.017,0.087,-0.003,0.002,0.009,-0.031,-0.04,0.04
93.5,0.035,0.087,0.007,0.013,0.027,-0.031,-0.04,0.04
93.55,0.035,0.087,0.017,0.022,0.027,-0.031,-0.04,0.04
93.6,0.035,0.087,0.025,0.03,0.027,-0.031,-0.04,0.03
93.65,0.035,0.105,0.031,0.035,0.027,-0.013,-0.03,0.02
93.7,0.035,0.105,0.035,0.037,0.027,-0.013,-0.02,0.01
93.75,0.035,0.105,0.035,0.037,0.027,-0.013,-0.01,0
93.8,0.035,0.122,0.033,0.033,0.027,0.004,0,-0.01
93.85,0.017,0.122,0.028,0.026,0.009,0.004,0.01,-0.02
93.9,0.017,0.122,0.021,0.018,0.009,0.004,0.02,-0.03
93.95,0,0.14,0.011,0.007,-0.008,0.022,0.03,-0.03
94,0,0.14,0.001,-0.004,-0.008,0.022,0.03,-0.04
94.05,-0.017,0.14,-0.009,-0.015,-0.025,0.022,0.04,-0.04
94.1,-0.017,0.14,-0.019,-0.025,-0.025,0.022,0.04,-0.04
94.15,-0.017,0.14,-0.028,-0.033,-0.025,0.022,0.04,-0.04
94.2,-0.017,0.14,-0.034,-0.039,-0.025,0.022,0.03,-0.04
94.25,-0.017,0.14,-0.038,-0.042,-0.025,0.022,0.02,-0.03
94.3,-0.017,0.14,-0.039,-0.042,-0.025,0.022,0.01,-0.02
94.35,-0.017,0.122,-0.037,-0.039,-0.025,0.004,0,-0.01
94.4,-0.017,0.122,-0.033,-0.033,-0.025,0.004,-0.01,0
94.45,0,0.105,-0.026,-0.024,-0.008,-0.013,-0.02,0.01
94.5,0,0.105,-0.017,-0.014,-0.008,-0.013,-0.03,0.02
94.55,0.017,0.105,-0.007,-0.003,0.009,-0.013,-0.03,0.03
94.6,0.017,0.087,0.003,0.008,0.009,-0.031,-0.04,0.03
94.65,0.035,0.087,0.013,0.018,0.027,-0.031,-0.04,0.04
94.7,0.035,0.087,0.021,0.027,0.027,-0.031,-0.04,0.04
94.75,0.035,0.087,0.028,0.034,0.027,-0.031,-0.04,0.04
94.8,0.035,0.105,0.033,0.038,0.027,-0.013,-0.04,0.03
94.85,0.035,0.105,0.034,0.038,0.027,-0.013,-0.03,0.02
94.9,0.035,0.105,0.033,0.036,0.027,-0.013,-0.02,0.01
94.95,0.035,0.122,0.029,0.031,0.027,0.004,-0.01,0
95,0.017,0.122,0.023,0.023,0.009,0.004,0,-0.01
95.05,0.017,0.122,0.015,0.013,0.009,0.004,0.01,-0.02
95.1,0,0.14,0.005,0.002,-0.008,0.022,0.02,-0.03
95.15,0,0.14,-0.005,-0.009,-0.008,0.022,0.03,-0.03
95.2,-0.017,0.14,-0.015,-0.02,-0.025,0.022,0.03,-0.04
95.25,-0.017,0.14,-0.024,-0.029,-0.025,0.022,0.04,-0.04
95.3,-0.017,0.14,-0.031,-0.037,-0.025,0.022,0.04,-0.04
95.35,-0.017,0.14,-0.036,-0.041,-0.025,0.022,0.04,-0.04
95.4,-0.017,0.14,-0.038,-0.043,-0.025,0.022,0.03,-0.04
95.45,-0.017,0.14,-0.038,-0.041,-0.025,0.022,0.02,-0.03
95.5,-0.017,0.122,-0.034,-0.037,-0.025,0.004,0.01,-0.02
95.55,-0.017,0.122,-0.028,-0.029,-0.025,0.004,0,-0.01
95.6,0,0.105,-0.02,-0.02,-0.008,-0.013,-0.01,0
95.65,0,0.105,-0.011,-0.009,-0.008,-0.013,-0.02,0.01
95.7,0.017,0.105,-0.001,0.002,0.009,-0.013,-0.03,0.02
95.75,0.017,0.087,0.009,0.013,0.009,-0.031,-0.03,0.03
95.8,0.035,0.087,0.018,0.023,0.027,-0.031,-0.04,0.03
95.85,0.035,0.087,0.026,0.031,0.027,-0.031,-0.04,0.04
95.9,0.035,0.087,0.031,0.036,0.027,-0.031,-0.04,0.04
95.95,0.035,0.105,0.034,0.039,0.027,-0.013,-0.04,0.04
96,0.035,0.105,0.033,0.038,0.027,-0.013,-0.04,0.03
96.05,0.035,0.105,0.031,0.034,0.027,-0.013,-0.03,0.02
96.1,0.035,0.122,0.025,0.028,0.027,0.004,-0.02,0.01
96.15,0.017,0.122,0.018,0.019,0.009,0.004,-0.01,0
96.2,0.017,0.122,0.008,0.008,0.009,0.004,0,-0.01
96.25,0,0.14,-0.002,-0.003,-0.008,0.022,0.01,-0.02
96.3,0,0.14,-0.011,-0.015,-0.008,0.022,0.02,-0.03
96.35,-0.017,0.14,-0.021,-0.025,-0.025,0.022,0.03,-0.03
96.4,-0.017,0.14,-0.028,-0.033,-0.025,0.022,0.03,-0.04
96.45,-0.017,0.14,-0.034,-0.04,-0.025,0.022,0.04,-0.04
96.5,-0.017,0.14,-0.037,-0.043,-0.025,0.022,0.04,-0.04
96.55,-0.017,0.14,-0.038,-0.043,-0.025,0.022,0.04,-0.04
96.6,-0.017,0.14,-0.035,-0.04,-0.025,0.022,0.03,-0.04
96.65,-0.017,0.122,-0.03,-0.034,-0.025,0.004,0.02,-0.03
96.7,-0.017,0.122,-0.023,-0.026,-0.025,0.004,0.01,-0.02
96.75,0,0.105,-0.014,-0.015,-0.008,-0.013,0,-0.01
96.8,0,0.105,-0.004,-0.004,-0.008,-0.013,-0.01,0
96.85,0.017,0.105,0.006,0.007,0.009,-0.013,-0.02,0.01
96.9,0.017,0.087,0.015,0.018,0.009,-0.031,-0.03,0.02
96.95,0.035,0.087,0.023,0.027,0.027,-0.031,-0.03,0.03
97,0.035,0.087,0.029,0.034,0.027,-0.031,-0.04,0.03
97.05,0.035,0.087,0.033,0.038,0.027,-0.031,-0.04,0.04
97.1,0.035,0.105,0.034,0.039,0.027,-0.013,-0.04,0.04
97.15,0.035,0.105,0.032,0.037,0.027,-0.013,-0.04,0.04
97.2,0.035,0.105,0.027,0.032,0.027,-0.013,-0.04,0.03
97.25,0.035,0.122,0.02,0.024,0.027,0.004,-0.03,0.02
97.3,0.017,0.122,0.012,0.014,0.009,0.004,-0.02,0.01
97.35,0.017,0.122,0.002,0.003,0.009,0.004,-0.01,0
97.4,0,0.14,-0.008,-0.008,-0.008,0.022,0,-0.01
97.45,0,0.14,-0.018,-0.019,-0.008,0.022,0.01,-0.02
97.5,-0.017,0.14,-0.026,-0.029,-0.025,0.022,0.02,-0.03
97.55,-0.017,0.14,-0.032,-0.037,-0.025,0.022,0.03,-0.03
97.6,-0.017,0.14,-0.036,-0.041,-0.025,0.022,0.03,-0.04
97.65,-0.017,0.14,-0.038,-0.043,-0.025,0.022,0.04,-0.04
97.7,-0.017,0.14,-0.036,-0.042,-0.025,0.022,0.04,-0.04
97.75,-0.017,0.14,-0.032,-0.038,-0.025,0.022,0.04,-0.04
97.8,-0.017,0.122,-0.026,-0.03,-0.025,0.004,0.03,-0.04
97.85,-0.017,0.122,-0.017,-0.021,-0.025,0.004,0.02,-0.03
97.9,0,0.122,-0.008,-0.01,-0.008,0.004,0.01,-0.02
97.95,0,0.105,0.002,0.001,-0.008,-0.013,0,-0.01
98,0.017,0.105,0.012,0.012,0.009,-0.013,-0.01,0
98.05,0.017,0.105,0.021,0.022,0.009,-0.013,-0.02,0.01
98.1,0.035,0.087,0.027,0.03,0.027,-0.031,-0.03,0.02
98.15,0.035,0.087,0.032,0.036,0.027,-0.031,-0.03,0.03
98.2,0.035,0.087,0.034,0.039,0.027,-0.031,-0.04,0.03
98.25,0.035,0.087,0.033,0.038,0.027,-0.031,-0.04,0.04
98.3,0.035,0.105,0.029,0.035,0.027,-0.013,-0.04,0.04
98.35,0.035,0.105,0.023,0.028,0.027,-0.013,-0.04,0.03
98.4,0.035,0.105,0.015,0.019,0.027,-0.013,-0.04,0.03
98.45,0.017,0.122,0.005,0.009,0.009,0.004,-0.03,0.02
98.5,0.017,0.122,-0.005,-0.002,0.009,0.004,-0.02,0.01
98.55,0,0.14,-0.015,-0.014,-0.008,0.022,-0.01,0
98.6,0,0.14,-0.024,-0.024,-0.008,0.022,0,-0.01
98.65,0,0.14,-0.031,-0.033,-0.008,0.022,0.01,-0.02
98.7,-0.017,0.14,-0.036,-0.039,-0.025,0.022,0.02,-0.03
98.75,-0.017,0.14,-0.038,-0.042,-0.025,0.022,0.03,-0.03
98.8,-0.017,0.14,-0.038,-0.043,-0.025,0.022,0.04,-0.04
98.85,-0.017,0.14,-0.034,-0.04,-0.025,0.022,0.04,-0.04
98.9,-0.017,0.14,-0.029,-0.034,-0.025,0.022,0.04,-0.04
98.95,-0.017,0.122,-0.021,-0.026,-0.025,0.004,0.04,-0.04
99,-0.017,0.122,-0.011,-0.016,-0.025,0.004,0.03,-0.03
99.05,0,0.122,-0.001,-0.005,-0.008,0.004,0.02,-0.03
99.1,0,0.105,0.009,0.006,-0.008,-0.013,0.01,-0.02
99.15,0.017,0.105,0.018,0.017,0.009,-0.013,0,-0.01
99.2,0.017,0.105,0.026,0.026,0.009,-0.013,-0.01,0
99.25,0.035,0.087,0.031,0.033,0.027,-0.031,-0.02,0.01
99.3,0.035,0.087,0.034,0.037,0.027,-0.031,-0.03,0.02
99.35,0.035,0.087,0.034,0.038,0.027,-0.031,-0.03,0.03
99.4,0.035,0.087,0.031,0.036,0.027,-0.031,-0.04,0.03
99.45,0.035,0.105,0.026,0.031,0.027,-0.013,-0.04,0.04
99.5,0.035,0.105,0.018,0.024,0.027,-0.013,-0.04,0.04
99.55,0.035,0.105,0.009,0.014,0.027,-0.013,-0.04,0.03
99.6,0.017,0.122,-0.001,0.004,0.009,0.004,-0.04,0.03
99.65,0.017,0.122,-0.011,-0.008,0.009,0.004,-0.03,0.02
99.7,0,0.14,-0.021,-0.018,-0.008,0.022,-0.02,0.01
99.75,0,0.14,-0.029,-0.028,-0.008,0.022,-0.01,0
99.8,0,0.14,-0.035,-0.035,-0.008,0.022,0,-0.01
99.85,-0.017,0.14,-0.038,-0.04,-0.025,0.022,0.01,-0.02
99.9,-0.017,0.14,-0.039,-0.042,-0.025,0.022,0.02,-0.03
99.95,-0.017,0.14,-0.037,-0.041,-0.025,0.022,0.03,-0.03
100,-0.017,0.14,-0.032,-0.037,-0.025,0.022,0.04,-0.04
100.05,-0.017,0.14,-0.025,-0.03,-0.025,0.022,0.04,-0.04
100.1,-0.017,0.122,-0.015,-0.021,-0.025,0.004,0.04,-0.04
100.15,-0.017,0.122,-0.005,-0.011,-0.025,0.004,0.04,-0.04
100.2,0,0.122,0.005,0,-0.008,0.004,0.03,-0.03
100.25,0,0.105,0.015,0.011,-0.008,-0.013,0.02,-0.03
100.3,0.017,0.105,0.024,0.021,0.009,-0.013,0.01,-0.02
100.35,0.017,0.105,0.03,0.029,0.009,-0.013,0,-0.01
100.4,0.017,0.087,0.034,0.035,0.009,-0.031,-0.01,0
100.45,0.035,0.087,0.035,0.037,0.027,-0.031,-0.02,0.01
100.5,0.035,0.087,0.034,0.037,0.027,-0.031,-0.03,0.02
100.55,0.035,0.087,0.029,0.034,0.027,-0.031,-0.03,0.03
100.6,0.035,0.105,0.022,0.027,0.027,-0.013,-0.04,0.03
100.65,0.035,0.105,0.013,0.019,0.027,-0.013,-0.04,0.04
100.7,0.035,0.105,0.003,0.009,0.027,-0.013,-0.04,0.04
100.75,0.017,0.122,-0.007,-0.002,0.009,0.004,-0.04,0.03
100.8,0.017,0.122,-0.017,-0.013,0.009,0.004,-0.03,0.03
100.85,0.017,0.14,-0.026,-0.023,0.009,0.022,-0.03,0.02
100.9,0,0.14,-0.034,-0.031,-0.008,0.022,-0.02,0.01
100.95,0,0.14,-0.038,-0.037,-0.008,0.022,-0.01,0
101,-0.017,0.14,-0.04,-0.041,-0.025,0.022,0,-0.01
101.05,-0.017,0.14,-0.039,-0.041,-0.025,0.022,0.01,-0.02
101.1,-0.017,0.14,-0.035,-0.038,-0.025,0.022,0.02,-0.03
101.15,-0.017,0.14,-0.029,-0.033,-0.025,0.022,0.03,-0.03
101.2,-0.017,0.14,-0.02,-0.025,-0.025,0.022,0.04,-0.04
101.25,-0.017,0.122,-0.01,-0.015,-0.025,0.004,0.04,-0.04
101.3,-0.017,0.122,0.001,-0.005,-0.025,0.004,0.04,-0.04
101.35,0,0.122,0.011,0.006,-0.008,0.004,0.03,-0.04
101.4,0,0.105,0.021,0.016,-0.008,-0.013,0.03,-0.03
101.45,0.017,0.105,0.028,0.025,0.009,-0.013,0.02,-0.03
101.5,0.017,0.105,0.034,0.031,0.009,-0.013,0.01,-0.02
101.55,0.017,0.087,0.036,0.035,0.009,-0.031,0,-0.01
101.6,0.035,0.087,0.036,0.036,0.027,-0.031,-0.01,0
101.65,0.035,0.087,0.033,0.034,0.027,-0.031,-0.02,0.01
101.7,0.035,0.087,0.026,0.03,0.027,-0.031,-0.03,0.02
101.75,0.035,0.105,0.018,0.022,0.027,-0.013,-0.04,0.03
101.8,0.035,0.105,0.008,0.013,0.027,-0.013,-0.04,0.03
101.85,0.035,0.105,-0.003,0.003,0.027,-0.013,-0.04,0.04
101.9,0.017,0.122,-0.013,-0.008,0.009,0.004,-0.04,0.04
101.95,0.017,0.122,-0.023,-0.018,0.009,0.004,-0.04,0.03
102,0.017,0.122,-0.031,-0.027,0.009,0.004,-0.03,0.03
102.05,0,0.14,-0.037,-0.034,-0.008,0.022,-0.03,0.02
102.1,0,0.14,-0.041,-0.038,-0.008,0.022,-0.02,0.01
102.15,-0.017,0.14,-0.041,-0.04,-0.025,0.022,-0.01,0
102.2,-0.017,0.14,-0.038,-0.039,-0.025,0.022,0,-0.01
102.25,-0.017,0.14,-0.033,-0.035,-0.025,0.022,0.01,-0.02
102.3,-0.017,0.14,-0.025,-0.028,-0.025,0.022,0.02,-0.03
102.35,-0.017,0.14,-0.015,-0.019,-0.025,0.022,0.03,-0.03
102.4,-0.017,0.122,-0.004,-0.009,-0.025,0.004,0.04,-0.04
102.45,-0.017,0.122,0.007,0.001,-0.025,0.004,0.04,-0.04
102.5,0,0.122,0.017,0.011,-0.008,0.004,0.04,-0.04
102.55,0,0.105,0.026,0.021,-0.008,-0.013,0.03,-0.04
102.6,0.017,0.105,0.033,0.028,0.009,-0.013,0.03,-0.03
102.65,0.017,0.105,0.037,0.033,0.009,-0.013,0.02,-0.03
102.7,0.017,0.087,0.038,0.035,0.009,-0.031,0.01,-0.02
102.75,0.035,0.087,0.036,0.035,0.027,-0.031,0,-0.01
102.8,0.035,0.087,0.031,0.031,0.027,-0.031,-0.01,0
102.85,0.035,0.087,0.023,0.025,0.027,-0.031,-0.02,0.01
102.9,0.035,0.105,0.014,0.017,0.027,-0.013,-0.03,0.02
102.95,0.035,0.105,0.003,0.007,0.027,-0.013,-0.04,0.03
103,0.035,0.105,-0.008,-0.003,0.027,-0.013,-0.04,0.04
103.05,0.017,0.122,-0.019,-0.013,0.009,0.004,-0.04,0.04
103.1,0.017,0.122,-0.028,-0.023,0.009,0.004,-0.04,0.04
103.15,0.017,0.122,-0.036,-0.03,0.009,0.004,-0.04,0.03
103.2,0,0.14,-0.04,-0.036,-0.008,0.022,-0.03,0.03
103.25,0,0.14,-0.042,-0.039,-0.008,0.022,-0.03,0.02
103.3,-0.017,0.14,-0.041,-0.039,-0.025,0.022,-0.02,0.01
103.35,-0.017,0.14,-0.037,-0.036,-0.025,0.022,-0.01,0
103.4,-0.017,0.14,-0.03,-0.03,-0.025,0.022,0,-0.01
103.45,-0.017,0.14,-0.021,-0.022,-0.025,0.022,0.01,-0.02
103.5,-0.017,0.14,-0.01,-0.013,-0.025,0.022,0.02,-0.03
103.55,-0.017,0.14,0.001,-0.003,-0.025,0.022,0.03,-0.04
103.6,-0.017,0.122,0.012,0.007,-0.025,0.004,0.04,-0.04
103.65,0,0.122,0.022,0.017,-0.008,0.004,0.04,-0.04
103.7,0,0.105,0.03,0.025,-0.008,-0.013,0.04,-0.04
103.75,0.017,0.105,0.036,0.03,0.009,-0.013,0.03,-0.04
103.8,0.017,0.105,0.038,0.034,0.009,-0.013,0.03,-0.03
103.85,0.017,0.087,0.038,0.034,0.009,-0.031,0.02,-0.03
103.9,0.035,0.087,0.034,0.032,0.027,-0.031,0.01,-0.02
103.95,0.035,0.087,0.028,0.027,0.027,-0.031,0,-0.01
104,0.035,0.087,0.019,0.02,0.027,-0.031,-0.01,0
104.05,0.035,0.105,0.009,0.011,0.027,-0.013,-0.02,0.01
104.1,0.035,0.105,-0.002,0.001,0.027,-0.013,-0.03,0.02
104.15,0.035,0.105,-0.014,-0.009,0.027,-0.013,-0.04,0.03
104.2,0.017,0.122,-0.024,-0.019,0.009,0.004,-0.04,0.04
104.25,0.017,0.122,-0.033,-0.027,0.009,0.004,-0.04,0.04
104.3,0.017,0.122,-0.039,-0.033,0.009,0.004,-0.04,0.04
104.35,0,0.14,-0.042,-0.037,-0.008,0.022,-0.04,0.03
104.4,0,0.14,-0.043,-0.038,-0.008,0.022,-0.03,0.03
104.45,-0.017,0.14,-0.04,-0.036,-0.025,0.022,-0.03,0.02
104.5,-0.017,0.14,-0.034,-0.032,-0.025,0.022,-0.02,0.01
104.55,-0.017,0.14,-0.026,-0.025,-0.025,0.022,-0.01,0
104.6,-0.017,0.14,-0.016,-0.016,-0.025,0.022,0,-0.01
104.65,-0.017,0.14,-0.005,-0.007,-0.025,0.022,0.01,-0.02
104.7,-0.017,0.14,0.007,0.003,-0.025,0.022,0.02,-0.03
104.75,-0.017,0.122,0.017,0.013,-0.025,0.004,0.03,-0.04
104.8,0,0.122,0.027,0.021,-0.008,0.004,0.04,-0.04
104.85,0,0.105,0.034,0.028,-0.008,-0.013,0.04,-0.04
104.9,0,0.105,0.038,0.032,-0.008,-0.013,0.04,-0.04
104.95,0.017,0.105,0.039,0.034,0.009,-0.013,0.03,-0.04
105,0.017,0.105,0.037,0.032,0.009,-0.013,0.03,-0.03
105.05,0.035,0.087,0.032,0.028,0.027,-0.031,0.02,-0.03
105.1,0.035,0.087,0.024,0.022,0.027,-0.031,0.01,-0.02
105.15,0.035,0.087,0.015,0.014,0.027,-0.031,0,-0.01
105.2,0.035,0.105,0.004,0.004,0.027,-0.013,-0.01,0
105.25,0.035,0.105,-0.008,-0.006,0.027,-0.013,-0.02,0.01
105.3,0.035,0.105,-0.019,-0.016,0.027,-0.013,-0.03,0.02
105.35,0.017,0.122,-0.029,-0.024,0.009,0.004,-0.04,0.03
105.4,0.017,0.122,-0.036,-0.031,0.009,0.004,-0.04,0.04
105.45,0.017,0.122,-0.041,-0.036,0.009,0.004,-0.04,0.04
105.5,0,0.14,-0.043,-0.038,-0.008,0.022,-0.04,0.04
105.55,0,0.14,-0.042,-0.037,-0.008,0.022,-0.04,0.03
105.6,0,0.14,-0.038,-0.033,-0.008,0.022,-0.03,0.03
105.65,-0.017,0.14,-0.031,-0.027,-0.025,0.022,-0.03,0.02
105.7,-0.017,0.14,-0.022,-0.019,-0.025,0.022,-0.02,0.01
105.75,-0.017,0.14,-0.011,-0.01,-0.025,0.022,-0.01,0
105.8,-0.017,0.14,0,0,-0.025,0.022,0,-0.01
105.85,-0.017,0.14,0.012,0.01,-0.025,0.022,0.01,-0.02
105.9,-0.017,0.122,0.022,0.019,-0.025,0.004,0.02,-0.03
105.95,0,0.122,0.03,0.026,-0.008,0.004,0.03,-0.04
106,0,0.105,0.036,0.031,-0.008,-0.013,0.04,-0.04
106.05,0,0.105,0.039,0.033,-0.008,-0.013,0.04,-0.04
106.1,0.017,0.105,0.039,0.033,0.009,-0.013,0.04,-0.04
106.15,0.017,0.105,0.035,0.03,0.009,-0.013,0.03,-0.04
106.2,0.035,0.087,0.029,0.024,0.027,-0.031,0.03,-0.03
106.25,0.035,0.087,0.02,0.017,0.027,-0.031,0.02,-0.03
106.3,0.035,0.087,0.01,0.008,0.027,-0.031,0.01,-0.02
106.35,0.035,0.105,-0.002,-0.002,0.027,-0.013,0,-0.01
106.4,0.035,0.105,-0.013,-0.012,0.027,-0.013,-0.01,0
106.45,0.035,0.105,-0.023,-0.021,0.027,-0.013,-0.02,0.01
106.5,0.017,0.105,-0.032,-0.029,0.009,-0.013,-0.03,0.02
106.55,0.017,0.122,-0.039,-0.035,0.009,0.004,-0.04,0.03
106.6,0.017,0.122,-0.043,-0.037,0.009,0.004,-0.04,0.04
106.65,0,0.14,-0.043,-0.038,-0.008,0.022,-0.04,0.04
106.7,0,0.14,-0.041,-0.035,-0.008,0.022,-0.04,0.04
106.75,0,0.14,-0.035,-0.03,-0.008,0.022,-0.04,0.03
106.8,-0.017,0.14,-0.027,-0.022,-0.025,0.022,-0.03,0.03
106.85,-0.017,0.14,-0.017,-0.013,-0.025,0.022,-0.03,0.02
106.9,-0.017,0.14,-0.006,-0.004,-0.025,0.022,-0.02,0.01
106.95,-0.017,0.14,0.006,0.006,-0.025,0.022,-0.01,0
107,-0.017,0.14,0.016,0.016,-0.025,0.022,0,-0.01
107.05,-0.017,0.122,0.026,0.024,-0.025,0.004,0.01,-0.02
107.1,0,0.122,0.033,0.03,-0.008,0.004,0.02,-0.03
107.15,0,0.122,0.038,0.033,-0.008,0.004,0.03,-0.04
107.2,0,0.105,0.039,0.034,-0.008,-0.013,0.04,-0.04
107.25,0.017,0.105,0.037,0.032,0.009,-0.013,0.04,-0.04
107.3,0.017,0.105,0.032,0.027,0.009,-0.013,0.04,-0.04
107.35,0.017,0.087,0.025,0.02,0.009,-0.031,0.03,-0.04
107.4,0.035,0.087,0.015,0.011,0.027,-0.031,0.03,-0.03
107.45,0.035,0.087,0.005,0.001,0.027,-0.031,0.02,-0.03
107.5,0.035,0.105,-0.007,-0.009,0.027,-0.013,0.01,-0.02
107.55,0.035,0.105,-0.018,-0.019,0.027,-0.013,0,-0.01
107.6,0.035,0.105,-0.028,-0.027,0.027,-0.013,-0.01,0
107.65,0.017,0.105,-0.035,-0.033,0.009,-0.013,-0.02,0.01
107.7,0.017,0.122,-0.041,-0.037,0.009,0.004,-0.03,0.02
107.75,0.017,0.122,-0.043,-0.038,0.009,0.004,-0.04,0.03
107.8,0,0.14,-0.042,-0.037,-0.008,0.022,-0.04,0.04
107.85,0,0.14,-0.038,-0.032,-0.008,0.022,-0.04,0.04
107.9,0,0.14,-0.031,-0.026,-0.008,0.022,-0.04,0.04
