Time (s),_1 Data,_2 Data,_1 Solution,_2 Solution,,,,,,,,,,,
60.18,-0.0427,0.0389,-0.09,0.09,,,,,,,,,,,
60.23,-0.0777,0.0559,-0.07,0.07,,,,,,,,,,,
60.28,-0.0947,0.0909,-0.03,0.04,,,,,,,,,,,
60.33,-0.1127,0.1079,0,0.01,,,,,,,,,,,
60.38,-0.1297,0.1079,0.03,-0.02,,,,,,,,,,,
60.43,-0.1297,0.1079,0.06,-0.05,,,,,,,,,,,
60.48,-0.1297,0.1079,0.09,-0.08,,,,,,,,,,,
60.53,-0.1127,0.0909,0.11,-0.1,,,,,,,,,,,
60.58,-0.0947,0.0729,0.12,-0.12,,,,,,,,,,,
60.63,-0.0607,0.0389,0.13,-0.13,,,,,,,,,,,
60.68,-0.0257,0.0039,0.12,-0.13,,,,,,,,,,,
60.73,0.0093,-0.0141,0.11,-0.12,,,,,,,,,,,
60.78,0.0443,-0.0491,0.09,-0.1,,,,,,,,,,,
60.83,0.0793,-0.0661,0.06,-0.08,,,,,,,,,,,
60.88,0.1143,-0.1011,0.03,-0.05,,,,,,,,,,,
60.93,0.1313,-0.1011,0,-0.02,,,,,,,,,,,
60.98,0.1313,-0.1191,-0.04,0.02,,,,,,,,,,,
61.03,0.1313,-0.1191,-0.07,0.05,,,,,,,,,,,
61.08,0.1143,-0.1011,-0.09,0.08,,,,,,,,,,,
61.13,0.0973,-0.0841,-0.11,0.1,,,,,,,,,,,
61.18,0.0793,-0.0491,-0.13,0.12,,,,,,,,,,,
61.23,0.0443,-0.0311,-0.13,0.12,,,,,,,,,,,
61.28,0.0093,0.0039,-0.12,0.12,,,,,,,,,,,
61.33,-0.0257,0.0389,-0.11,0.11,,,,,,,,,,,
61.38,-0.0607,0.0559,-0.09,0.1,,,,,,,,,,,
61.43,-0.0947,0.0909,-0.06,0.07,,,,,,,,,,,
61.48,-0.1127,0.1079,-0.03,0.04,,,,,,,,,,,
61.53,-0.1297,0.1079,0,0.01,,,,,,,,,,,
61.58,-0.1297,0.1079,0.03,-0.02,,,,,,,,,,,
61.63,-0.1297,0.1079,0.06,-0.05,,,,,,,,,,,
61.68,-0.1127,0.0909,0.09,-0.08,,,,,,,,,,,
61.73,-0.0947,0.0729,0.11,-0.11,,,,,,,,,,,
61.78,-0.0607,0.0389,0.12,-0.12,,,,,,,,,,,
61.83,-0.0257,0.0209,0.12,-0.13,,,,,,,,,,,
61.88,0.0093,-0.0141,0.12,-0.13,,,,,,,,,,,
61.93,0.0443,-0.0491,0.1,-0.12,,,,,,,,,,,
61.98,0.0793,-0.0661,0.08,-0.1,,,,,,,,,,,
62.03,0.0973,-0.0841,0.06,-0.08,,,,,,,,,,,
62.08,0.1143,-0.1011,0.03,-0.05,,,,,,,,,,,
62.13,0.1313,-0.1191,0,-0.01,,,,,,,,,,,
62.18,0.1313,-0.1191,-0.04,0.02,,,,,,,,,,,
62.23,0.1313,-0.1011,-0.07,0.05,,,,,,,,,,,
62.28,0.0973,-0.0841,-0.09,0.08,,,,,,,,,,,
62.33,0.0793,-0.0661,-0.11,0.1,,,,,,,,,,,
62.38,0.0443,-0.0311,-0.12,0.12,,,,,,,,,,,
62.43,0.0093,0.0039,-0.13,0.13,,,,,,,,,,,
62.48,-0.0257,0.0209,-0.12,0.13,,,,,,,,,,,
62.53,-0.0607,0.0559,-0.11,0.12,,,,,,,,,,,
62.58,-0.0947,0.0729,-0.09,0.1,,,,,,,,,,,
62.63,-0.1127,0.0909,-0.06,0.07,,,,,,,,,,,
62.68,-0.1297,0.1079,-0.03,0.04,,,,,,,,,,,
62.73,-0.1297,0.1079,0,0.01,,,,,,,,,,,
62.78,-0.1297,0.1079,0.03,-0.03,,,,,,,,,,,
62.83,-0.1127,0.0909,0.06,-0.06,,,,,,,,,,,
62.88,-0.0947,0.0729,0.08,-0.09,,,,,,,,,,,
62.93,-0.0607,0.0559,0.1,-0.11,,,,,,,,,,,
62.98,-0.0257,0.0209,0.11,-0.13,,,,,,,,,,,
63.03,0.0093,-0.0141,0.12,-0.13,,,,,,,,,,,
63.08,0.0443,-0.0491,0.11,-0.13,,,,,,,,,,,
63.13,0.0793,-0.0661,0.1,-0.12,,,,,,,,,,,
63.18,0.0973,-0.0841,0.08,-0.1,,,,,,,,,,,
63.23,0.1143,-0.1011,0.06,-0.08,,,,,,,,,,,
63.28,0.1313,-0.1191,0.03,-0.05,,,,,,,,,,,
63.33,0.1313,-0.1191,0,-0.01,,,,,,,,,,,
63.38,0.1313,-0.1011,-0.03,0.02,,,,,,,,,,,
63.43,0.1143,-0.0841,-0.06,0.05,,,,,,,,,,,
63.48,0.0793,-0.0661,-0.09,0.08,,,,,,,,,,,
63.53,0.0443,-0.0311,-0.11,0.11,,,,,,,,,,,
63.58,0.0093,-0.0141,-0.12,0.12,,,,,,,,,,,
63.63,-0.0257,0.0209,-0.12,0.13,,,,,,,,,,,
63.68,-0.0607,0.0559,-0.12,0.13,,,,,,,,,,,
63.73,-0.0777,0.0729,-0.11,0.12,,,,,,,,,,,
63.78,-0.1127,0.0909,-0.09,0.1,,,,,,,,,,,
63.83,-0.1297,0.1079,-0.06,0.07,,,,,,,,,,,
63.88,-0.1297,0.1079,-0.04,0.04,,,,,,,,,,,
63.93,-0.1297,0.1079,0,0.01,,,,,,,,,,,
63.98,-0.1127,0.0909,0.03,-0.03,,,,,,,,,,,
64.03,-0.0947,0.0729,0.05,-0.06,,,,,,,,,,,
64.08,-0.0607,0.0559,0.08,-0.09,,,,,,,,,,,
64.13,-0.0427,0.0209,0.1,-0.11,,,,,,,,,,,
64.18,-0.0077,-0.0141,0.11,-0.13,,,,,,,,,,,
64.23,0.0443,-0.0311,0.12,-0.14,,,,,,,,,,,
64.28,0.0623,-0.0661,0.11,-0.13,,,,,,,,,,,
64.33,0.0973,-0.0841,0.1,-0.12,,,,,,,,,,,
64.38,0.1143,-0.1011,0.08,-0.1,,,,,,,,,,,
64.43,0.1313,-0.1191,0.06,-0.08,,,,,,,,,,,
64.48,0.1313,-0.1191,0.03,-0.04,,,,,,,,,,,
64.53,0.1313,-0.1011,0,-0.01,,,,,,,,,,,
64.58,0.1143,-0.0841,-0.03,0.03,,,,,,,,,,,
64.63,0.0793,-0.0661,-0.06,0.06,,,,,,,,,,,
64.68,0.0623,-0.0311,-0.08,0.09,,,,,,,,,,,
64.73,0.0273,-0.0141,-0.1,0.11,,,,,,,,,,,
64.78,-0.0077,0.0209,-0.12,0.12,,,,,,,,,,,
64.83,-0.0427,0.0559,-0.12,0.13,,,,,,,,,,,
64.88,-0.0777,0.0729,-0.12,0.13,,,,,,,,,,,
64.93,-0.1127,0.0909,-0.11,0.12,,,,,,,,,,,
64.98,-0.1297,0.1079,-0.09,0.1,,,,,,,,,,,
65.03,-0.1297,0.1079,-0.07,0.07,,,,,,,,,,,
65.08,-0.1297,0.1079,-0.04,0.04,,,,,,,,,,,
65.13,-0.1127,0.0909,-0.01,0,,,,,,,,,,,
65.18,-0.0947,0.0729,0.02,-0.03,,,,,,,,,,,
65.23,-0.0777,0.0559,0.05,-0.06,,,,,,,,,,,
65.28,-0.0427,0.0209,0.08,-0.09,,,,,,,,,,,
65.33,-0.0077,0.0039,0.1,-0.12,,,,,,,,,,,
65.38,0.0273,-0.0311,0.11,-0.13,,,,,,,,,,,
65.43,0.0623,-0.0661,0.12,-0.14,,,,,,,,,,,
65.48,0.0973,-0.0841,0.11,-0.13,,,,,,,,,,,
65.53,0.1143,-0.1011,0.1,-0.12,,,,,,,,,,,
65.58,0.1313,-0.1011,0.09,-0.1,,,,,,,,,,,
65.63,0.1313,-0.1191,0.06,-0.07,,,,,,,,,,,
65.68,0.1313,-0.1011,0.04,-0.04,,,,,,,,,,,
65.73,0.1143,-0.0841,0.01,-0.01,,,,,,,,,,,
65.78,0.0793,-0.0661,-0.03,0.03,,,,,,,,,,,
65.83,0.0623,-0.0491,-0.05,0.06,,,,,,,,,,,
65.88,0.0273,-0.0141,-0.08,0.09,,,,,,,,,,,
65.93,-0.0077,0.0209,-0.1,0.11,,,,,,,,,,,
65.98,-0.0427,0.0389,-0.12,0.12,,,,,,,,,,,
66.03,-0.0777,0.0729,-0.12,0.13,,,,,,,,,,,
66.08,-0.0947,0.0909,-0.12,0.13,,,,,,,,,,,
66.13,-0.1127,0.1079,-0.11,0.11,,,,,,,,,,,
66.18,-0.1297,0.1079,-0.09,0.09,,,,,,,,,,,
66.23,-0.1297,0.1079,-0.07,0.07,,,,,,,,,,,
66.28,-0.1127,0.0909,-0.04,0.03,,,,,,,,,,,
66.33,-0.0947,0.0729,-0.01,0,,,,,,,,,,,
66.38,-0.0777,0.0559,0.02,-0.04,,,,,,,,,,,
66.43,-0.0427,0.0389,0.05,-0.07,,,,,,,,,,,
66.48,-0.0077,0.0039,0.08,-0.09,,,,,,,,,,,
66.53,0.0273,-0.0311,0.1,-0.12,,,,,,,,,,,
66.58,0.0623,-0.0491,0.11,-0.13,,,,,,,,,,,
66.63,0.0973,-0.0841,0.12,-0.13,,,,,,,,,,,
66.68,0.1143,-0.1011,0.12,-0.13,,,,,,,,,,,
66.73,0.1313,-0.1011,0.11,-0.12,,,,,,,,,,,
66.78,0.1313,-0.1191,0.09,-0.1,,,,,,,,,,,
66.83,0.1313,-0.1011,0.07,-0.07,,,,,,,,,,,
66.88,0.1143,-0.0841,0.04,-0.04,,,,,,,,,,,
66.93,0.0973,-0.0661,0.01,0,,,,,,,,,,,
66.98,0.0623,-0.0491,-0.02,0.03,,,,,,,,,,,
67.03,0.0273,-0.0141,-0.05,0.06,,,,,,,,,,,
67.08,-0.0077,0.0209,-0.08,0.09,,,,,,,,,,,
67.13,-0.0427,0.0389,-0.1,0.11,,,,,,,,,,,
67.18,-0.0777,0.0729,-0.12,0.12,,,,,,,,,,,
67.23,-0.0947,0.0909,-0.12,0.13,,,,,,,,,,,
67.28,-0.1127,0.1079,-0.12,0.12,,,,,,,,,,,
67.33,-0.1297,0.1079,-0.11,0.11,,,,,,,,,,,
67.38,-0.1297,0.1079,-0.1,0.09,,,,,,,,,,,
67.43,-0.1127,0.1079,-0.07,0.06,,,,,,,,,,,
67.48,-0.0947,0.0909,-0.05,0.03,,,,,,,,,,,
67.53,-0.0777,0.0559,-0.02,0,,,,,,,,,,,
67.58,-0.0427,0.0389,0.02,-0.04,,,,,,,,,,,
67.63,-0.0077,0.0039,0.05,-0.07,,,,,,,,,,,
67.68,0.0273,-0.0311,0.08,-0.09,,,,,,,,,,,
67.73,0.0623,-0.0491,0.1,-0.11,,,,,,,,,,,
67.78,0.0793,-0.0841,0.11,-0.13,,,,,,,,,,,
67.83,0.1143,-0.1011,0.12,-0.13,,,,,,,,,,,
67.88,0.1143,-0.1011,0.12,-0.13,,,,,,,,,,,
67.93,0.1313,-0.1191,0.11,-0.11,,,,,,,,,,,
67.98,0.1313,-0.1011,0.09,-0.09,,,,,,,,,,,
68.03,0.1143,-0.1011,0.07,-0.07,,,,,,,,,,,
68.08,0.0973,-0.0661,0.04,-0.03,,,,,,,,,,,
68.13,0.0623,-0.0491,0.01,0,,,,,,,,,,,
68.18,0.0273,-0.0141,-0.02,0.03,,,,,,,,,,,
68.23,-0.0077,0.0039,-0.05,0.06,,,,,,,,,,,
68.28,-0.0427,0.0389,-0.08,0.09,,,,,,,,,,,
68.33,-0.0607,0.0559,-0.1,0.11,,,,,,,,,,,
68.38,-0.0947,0.0909,-0.12,0.12,,,,,,,,,,,
68.43,-0.1127,0.1079,-0.13,0.12,,,,,,,,,,,
68.48,-0.1297,0.1079,-0.13,0.12,,,,,,,,,,,
68.53,-0.1297,0.1079,-0.12,0.11,,,,,,,,,,,
68.58,-0.1127,0.1079,-0.1,0.09,,,,,,,,,,,
68.63,-0.1127,0.0909,-0.08,0.06,,,,,,,,,,,
68.68,-0.0777,0.0559,-0.05,0.03,,,,,,,,,,,
68.73,-0.0427,0.0389,-0.02,0,,,,,,,,,,,
68.78,-0.0257,0.0039,0.02,-0.04,,,,,,,,,,,
68.83,0.0093,-0.0141,0.05,-0.07,,,,,,,,,,,
68.88,0.0443,-0.0491,0.08,-0.09,,,,,,,,,,,
68.93,0.0793,-0.0661,0.1,-0.11,,,,,,,,,,,
68.98,0.0973,-0.1011,0.12,-0.12,,,,,,,,,,,
69.03,0.1143,-0.1011,0.12,-0.13,,,,,,,,,,,
69.08,0.1313,-0.1191,0.12,-0.12,,,,,,,,,,,
69.13,0.1313,-0.1011,0.11,-0.11,,,,,,,,,,,
69.18,0.1143,-0.1011,0.1,-0.09,,,,,,,,,,,
69.23,0.0973,-0.0841,0.07,-0.06,,,,,,,,,,,
69.28,0.0623,-0.0491,0.04,-0.03,,,,,,,,,,,
69.33,0.0443,-0.0311,0.01,0,,,,,,,,,,,
69.38,0.0093,0.0039,-0.02,0.03,,,,,,,,,,,
69.43,-0.0257,0.0389,-0.06,0.06,,,,,,,,,,,
69.48,-0.0607,0.0559,-0.08,0.08,,,,,,,,,,,
69.53,-0.0947,0.0909,-0.11,0.1,,,,,,,,,,,
69.58,-0.1127,0.0909,-0.12,0.12,,,,,,,,,,,
69.63,-0.1297,0.1079,-0.13,0.12,,,,,,,,,,,
69.68,-0.1297,0.1079,-0.13,0.12,,,,,,,,,,,
69.73,-0.1297,0.1079,-0.12,0.1,,,,,,,,,,,
69.78,-0.1127,0.0909,-0.1,0.08,,,,,,,,,,,
69.83,-0.0777,0.0729,-0.08,0.06,,,,,,,,,,,
69.88,-0.0607,0.0389,-0.05,0.03,,,,,,,,,,,
69.93,-0.0257,0.0039,-0.01,0,,,,,,,,,,,
69.98,0.0093,-0.0141,0.02,-0.03,,,,,,,,,,,
70.03,0.0443,-0.0491,0.05,-0.06,,,,,,,,,,,
70.08,0.0793,-0.0661,0.08,-0.09,,,,,,,,,,,
70.13,0.0973,-0.0841,0.1,-0.11,,,,,,,,,,,
70.18,0.1143,-0.1011,0.12,-0.12,,,,,,,,,,,
70.23,0.1313,-0.1011,0.13,-0.12,,,,,,,,,,,
70.28,0.1313,-0.1011,0.13,-0.12,,,,,,,,,,,
70.33,0.1143,-0.1011,0.12,-0.11,,,,,,,,,,,
70.38,0.0973,-0.0841,0.1,-0.09,,,,,,,,,,,
70.43,0.0793,-0.0491,0.07,-0.06,,,,,,,,,,,
70.48,0.0443,-0.0311,0.04,-0.03,,,,,,,,,,,
70.53,0.0093,0.0039,0.01,0,,,,,,,,,,,
70.58,-0.0257,0.0389,-0.03,0.03,,,,,,,,,,,
70.63,-0.0607,0.0559,-0.06,0.06,,,,,,,,,,,
70.68,-0.0947,0.0729,-0.09,0.08,,,,,,,,,,,
70.73,-0.1127,0.0909,-0.11,0.1,,,,,,,,,,,
70.78,-0.1297,0.1079,-0.13,0.11,,,,,,,,,,,
70.83,-0.1297,0.1079,-0.13,0.12,,,,,,,,,,,
70.88,-0.1297,0.1079,-0.13,0.11,,,,,,,,,,,
70.93,-0.1127,0.0909,-0.12,0.1,,,,,,,,,,,
70.98,-0.0777,0.0729,-0.1,0.08,,,,,,,,,,,
71.03,-0.0607,0.0389,-0.08,0.06,,,,,,,,,,,
71.08,-0.0257,0.0209,-0.05,0.03,,,,,,,,,,,
71.13,0.0093,-0.0141,-0.01,0,,,,,,,,,,,
71.18,0.0443,-0.0491,0.02,-0.03,,,,,,,,,,,
71.23,0.0793,-0.0661,0.06,-0.06,,,,,,,,,,,
71.28,0.0973,-0.0841,0.08,-0.08,,,,,,,,,,,
71.33,0.1143,-0.1011,0.11,-0.1,,,,,,,,,,,
71.38,0.1313,-0.1011,0.12,-0.12,,,,,,,,,,,
71.43,0.1313,-0.1011,0.13,-0.12,,,,,,,,,,,
71.48,0.1143,-0.1011,0.13,-0.12,,,,,,,,,,,
71.53,0.0973,-0.0841,0.12,-0.11,,,,,,,,,,,
71.58,0.0793,-0.0661,0.1,-0.09,,,,,,,,,,,
71.63,0.0443,-0.0311,0.07,-0.07,,,,,,,,,,,
71.68,0.0093,0.0039,0.04,-0.04,,,,,,,,,,,
71.73,-0.0257,0.0209,0.01,-0.01,,,,,,,,,,,
71.78,-0.0607,0.0559,-0.03,0.02,,,,,,,,,,,
71.83,-0.0777,0.0729,-0.06,0.05,,,,,,,,,,,
71.88,-0.1127,0.0909,-0.09,0.08,,,,,,,,,,,
71.93,-0.1127,0.1079,-0.11,0.1,,,,,,,,,,,
71.98,-0.1297,0.1079,-0.13,0.11,,,,,,,,,,,
72.03,-0.1297,0.1079,-0.14,0.12,,,,,,,,,,,
72.08,-0.1127,0.0909,-0.13,0.11,,,,,,,,,,,
72.13,-0.0947,0.0729,-0.12,0.1,,,,,,,,,,,
72.18,-0.0607,0.0559,-0.1,0.09,,,,,,,,,,,
72.23,-0.0257,0.0209,-0.07,0.06,,,,,,,,,,,
72.28,0.0093,-0.0141,-0.04,0.03,,,,,,,,,,,
72.33,0.0443,-0.0311,-0.01,0,,,,,,,,,,,
72.38,0.0623,-0.0661,0.03,-0.03,,,,,,,,,,,
72.43,0.0973,-0.0841,0.06,-0.06,,,,,,,,,,,
72.48,0.1143,-0.1011,0.09,-0.08,,,,,,,,,,,
72.53,0.1313,-0.1011,0.11,-0.1,,,,,,,,,,,
72.58,0.1313,-0.1011,0.12,-0.12,,,,,,,,,,,
72.63,0.1143,-0.1011,0.13,-0.12,,,,,,,,,,,
72.68,0.0973,-0.0841,0.13,-0.12,,,,,,,,,,,
72.73,0.0793,-0.0661,0.12,-0.11,,,,,,,,,,,
72.78,0.0443,-0.0311,0.09,-0.09,,,,,,,,,,,
72.83,0.0093,-0.0141,0.07,-0.07,,,,,,,,,,,
72.88,-0.0257,0.0209,0.04,-0.04,,,,,,,,,,,
72.93,-0.0607,0.0559,0,-0.01,,,,,,,,,,,
72.98,-0.0777,0.0729,-0.03,0.02,,,,,,,,,,,
73.03,-0.0947,0.0909,-0.07,0.05,,,,,,,,,,,
73.08,-0.1127,0.1079,-0.09,0.08,,,,,,,,,,,
