Time (s),_1 Data,_2 Data,_1 Solution,_2 Solution,,,,,,,,,,,
117.5,-0.008,0.004,-0.04,0.04,,,,,,,,,,,
117.55,-0.008,0.004,-0.04,0.04,,,,,,,,,,,
117.6,-0.008,0.004,-0.04,0.03,,,,,,,,,,,
117.65,-0.008,-0.013,-0.03,0.03,,,,,,,,,,,
117.7,0.009,-0.013,-0.02,0.02,,,,,,,,,,,
117.75,0.009,-0.013,-0.01,0.01,,,,,,,,,,,
117.8,0.009,-0.013,0,0,,,,,,,,,,,
117.85,0.027,-0.013,0.01,-0.01,,,,,,,,,,,
117.9,0.027,-0.013,0.02,-0.02,,,,,,,,,,,
117.95,0.027,-0.013,0.03,-0.03,,,,,,,,,,,
118,0.027,-0.013,0.03,-0.04,,,,,,,,,,,
118.05,0.009,-0.013,0.04,-0.04,,,,,,,,,,,
118.1,0.009,-0.013,0.04,-0.04,,,,,,,,,,,
118.15,0.009,0.004,0.04,-0.04,,,,,,,,,,,
118.2,0.009,0.004,0.03,-0.04,,,,,,,,,,,
118.25,-0.008,0.004,0.03,-0.03,,,,,,,,,,,
118.3,-0.008,0.022,0.02,-0.02,,,,,,,,,,,
118.35,-0.008,0.022,0.01,-0.01,,,,,,,,,,,
118.4,-0.025,0.022,0,0,,,,,,,,,,,
118.45,-0.025,0.022,-0.01,0.01,,,,,,,,,,,
118.5,-0.025,0.022,-0.02,0.02,,,,,,,,,,,
118.55,-0.025,0.022,-0.03,0.03,,,,,,,,,,,
118.6,-0.025,0.022,-0.04,0.03,,,,,,,,,,,
118.65,-0.008,0.004,-0.04,0.04,,,,,,,,,,,
118.7,-0.008,0.004,-0.04,0.04,,,,,,,,,,,
118.75,-0.008,0.004,-0.04,0.04,,,,,,,,,,,
118.8,-0.008,-0.013,-0.04,0.03,,,,,,,,,,,
118.85,0.009,-0.013,-0.03,0.03,,,,,,,,,,,
118.9,0.009,-0.013,-0.02,0.02,,,,,,,,,,,
118.95,0.009,-0.013,-0.01,0.01,,,,,,,,,,,
119,0.027,-0.013,0,0,,,,,,,,,,,
119.05,0.027,-0.013,0.01,-0.01,,,,,,,,,,,
119.1,0.027,-0.013,0.02,-0.02,,,,,,,,,,,
119.15,0.027,-0.013,0.03,-0.03,,,,,,,,,,,
119.2,0.009,-0.013,0.03,-0.04,,,,,,,,,,,
119.25,0.009,-0.013,0.04,-0.04,,,,,,,,,,,
119.3,0.009,0.004,0.04,-0.04,,,,,,,,,,,
119.35,0.009,0.004,0.04,-0.04,,,,,,,,,,,
119.4,-0.008,0.004,0.03,-0.04,,,,,,,,,,,
119.45,-0.008,0.022,0.03,-0.03,,,,,,,,,,,
119.5,-0.008,0.022,0.02,-0.02,,,,,,,,,,,
119.55,-0.025,0.022,0.01,-0.01,,,,,,,,,,,
119.6,-0.025,0.022,0,0,,,,,,,,,,,
119.65,-0.025,0.022,-0.01,0.01,,,,,,,,,,,
119.7,-0.025,0.022,-0.02,0.02,,,,,,,,,,,
119.75,-0.025,0.022,-0.03,0.03,,,,,,,,,,,
119.8,-0.008,0.004,-0.04,0.03,,,,,,,,,,,
119.85,-0.008,0.004,-0.04,0.04,,,,,,,,,,,
119.9,-0.008,0.004,-0.04,0.04,,,,,,,,,,,
119.95,-0.008,-0.013,-0.04,0.04,,,,,,,,,,,
120,0.009,-0.013,-0.04,0.03,,,,,,,,,,,
