time,angle1 data,angle2 data,angle1 solution,angle2 solution,angle1a data,angle2a data,angle1a solution,angle2a solution
100.5,0.122,-0.087,0,-0.003,0.0443,-0.0311,0.01,-0.01
100.55,0.087,-0.07,-0.031,0.032,0.0093,-0.0141,-0.03,0.02
100.6,0.052,-0.035,-0.059,0.064,-0.0257,0.0209,-0.06,0.05
100.65,0.035,-0.017,-0.084,0.092,-0.0427,0.0389,-0.09,0.08
100.7,0,0,-0.103,0.114,-0.0777,0.0559,-0.11,0.1
100.75,-0.017,0.017,-0.116,0.127,-0.0947,0.0729,-0.13,0.11
100.8,-0.017,0.035,-0.12,0.132,-0.0947,0.0909,-0.14,0.12
100.85,-0.035,0.035,-0.117,0.127,-0.1127,0.0909,-0.13,0.11
100.9,-0.035,0.035,-0.106,0.114,-0.1127,0.0909,-0.12,0.1
100.95,-0.017,0.017,-0.088,0.092,-0.0947,0.0729,-0.1,0.09
101,0,0.017,-0.064,0.065,-0.0777,0.0729,-0.08,0.06
101.05,0.017,-0.017,-0.036,0.032,-0.0607,0.0389,-0.05,0.04
101.1,0.052,-0.035,-0.005,-0.003,-0.0257,0.0209,-0.01,0.01
101.15,0.087,-0.052,0.025,-0.037,0.0093,0.0039,0.02,-0.02
101.2,0.105,-0.087,0.054,-0.07,0.0273,-0.0311,0.06,-0.05
101.25,0.14,-0.105,0.079,-0.097,0.0623,-0.0491,0.09,-0.08
101.3,0.157,-0.122,0.099,-0.118,0.0793,-0.0661,0.11,-0.1
101.35,0.175,-0.14,0.111,-0.131,0.0973,-0.0841,0.12,-0.11
101.4,0.192,-0.14,0.116,-0.135,0.1143,-0.0841,0.13,-0.12
101.45,0.192,-0.157,0.114,-0.131,0.1143,-0.1011,0.13,-0.12
101.5,0.175,-0.14,0.103,-0.117,0.0973,-0.0841,0.12,-0.11
101.55,0.157,-0.14,0.085,-0.095,0.0793,-0.0841,0.1,-0.09
101.6,0.14,-0.122,0.061,-0.067,0.0623,-0.0661,0.07,-0.07
101.65,0.122,-0.087,0.033,-0.035,0.0443,-0.0311,0.04,-0.04
101.7,0.087,-0.07,0.003,0,0.0093,-0.0141,0,-0.01
101.75,0.07,-0.035,-0.028,0.034,-0.0077,0.0209,-0.03,0.02
101.8,0.035,-0.017,-0.057,0.066,-0.0427,0.0389,-0.06,0.05
101.85,0.017,0,-0.083,0.094,-0.0607,0.0559,-0.09,0.07
101.9,-0.017,0.017,-0.103,0.114,-0.0947,0.0729,-0.11,0.09
101.95,-0.017,0.035,-0.116,0.127,-0.0947,0.0909,-0.13,0.11
102,-0.035,0.035,-0.121,0.131,-0.1127,0.0909,-0.14,0.12
102.05,-0.035,0.035,-0.119,0.125,-0.1127,0.0909,-0.13,0.12
102.1,-0.017,0.035,-0.108,0.111,-0.0947,0.0909,-0.12,0.11
102.15,0,0.017,-0.091,0.089,-0.0777,0.0729,-0.1,0.09
102.2,0.017,0,-0.067,0.061,-0.0607,0.0559,-0.07,0.07
102.25,0.052,-0.035,-0.039,0.029,-0.0257,0.0209,-0.04,0.04
102.3,0.07,-0.052,-0.008,-0.005,-0.0077,0.0039,-0.01,0.01
102.35,0.105,-0.087,0.023,-0.04,0.0273,-0.0311,0.03,-0.02
102.4,0.14,-0.105,0.052,-0.071,0.0623,-0.0491,0.06,-0.05
102.45,0.157,-0.122,0.078,-0.098,0.0793,-0.0661,0.09,-0.08
102.5,0.175,-0.14,0.099,-0.118,0.0973,-0.0841,0.11,-0.1
102.55,0.175,-0.14,0.112,-0.13,0.0973,-0.0841,0.12,-0.11
102.6,0.192,-0.14,0.118,-0.134,0.1143,-0.0841,0.13,-0.12
102.65,0.175,-0.14,0.116,-0.128,0.0973,-0.0841,0.13,-0.12
102.7,0.175,-0.14,0.106,-0.114,0.0973,-0.0841,0.11,-0.11
102.75,0.14,-0.122,0.088,-0.092,0.0623,-0.0661,0.09,-0.1
102.8,0.122,-0.087,0.064,-0.064,0.0443,-0.0311,0.07,-0.07
102.85,0.087,-0.07,0.036,-0.032,0.0093,-0.0141,0.04,-0.05
102.9,0.07,-0.052,0.005,0.002,-0.0077,0.0039,0,-0.02
102.95,0.035,-0.017,-0.026,0.036,-0.0427,0.0389,-0.03,0.01
103,0.017,0,-0.056,0.067,-0.0607,0.0559,-0.06,0.05
103.05,0,0.017,-0.083,0.094,-0.0777,0.0729,-0.09,0.07
103.1,-0.017,0.035,-0.103,0.113,-0.0947,0.0909,-0.11,0.09
103.15,-0.035,0.035,-0.117,0.125,-0.1127,0.0909,-0.13,0.11
103.2,-0.035,0.035,-0.124,0.128,-0.1127,0.0909,-0.13,0.12
103.25,-0.017,0.035,-0.122,0.122,-0.0947,0.0909,-0.13,0.12
103.3,0,0.017,-0.112,0.108,-0.0777,0.0729,-0.12,0.11
103.35,0.017,0,-0.094,0.086,-0.0607,0.0559,-0.1,0.09
103.4,0.052,-0.035,-0.07,0.058,-0.0257,0.0209,-0.07,0.07
103.45,0.07,-0.052,-0.042,0.026,-0.0077,0.0039,-0.04,0.04
103.5,0.105,-0.07,-0.01,-0.007,0.0273,-0.0141,-0.01,0.01
103.55,0.122,-0.105,0.022,-0.041,0.0443,-0.0491,0.03,-0.02
103.6,0.157,-0.122,0.052,-0.072,0.0793,-0.0661,0.06,-0.05
103.65,0.175,-0.14,0.079,-0.097,0.0973,-0.0841,0.09,-0.08
103.7,0.175,-0.14,0.1,-0.117,0.0973,-0.0841,0.11,-0.1
103.75,0.192,-0.14,0.114,-0.128,0.1143,-0.0841,0.12,-0.12
103.8,0.175,-0.14,0.121,-0.131,0.0973,-0.0841,0.13,-0.13
103.85,0.175,-0.14,0.119,-0.125,0.0973,-0.0841,0.12,-0.13
103.9,0.157,-0.122,0.109,-0.111,0.0793,-0.0661,0.11,-0.12
103.95,0.122,-0.105,0.091,-0.089,0.0443,-0.0491,0.09,-0.1
104,0.105,-0.07,0.067,-0.061,0.0273,-0.0141,0.06,-0.08
104.05,0.07,-0.052,0.038,-0.03,-0.0077,0.0039,0.03,-0.05
104.1,0.035,-0.017,0.007,0.004,-0.0427,0.0389,0,-0.02
104.15,0.017,0,-0.026,0.037,-0.0607,0.0559,-0.03,0.01
104.2,0,0.017,-0.056,0.067,-0.0777,0.0729,-0.06,0.05
104.25,-0.017,0.035,-0.084,0.093,-0.0947,0.0909,-0.09,0.07
104.3,-0.035,0.035,-0.105,0.112,-0.1127,0.0909,-0.11,0.1
104.35,-0.035,0.035,-0.12,0.123,-0.1127,0.0909,-0.12,0.11
104.4,-0.017,0.035,-0.127,0.125,-0.0947,0.0909,-0.13,0.12
104.45,0,0.017,-0.125,0.119,-0.0777,0.0729,-0.13,0.12
104.5,0.017,0,-0.115,0.105,-0.0607,0.0559,-0.11,0.11
104.55,0.035,-0.017,-0.097,0.083,-0.0427,0.0389,-0.09,0.1
104.6,0.07,-0.052,-0.073,0.056,-0.0077,0.0039,-0.07,0.07
104.65,0.105,-0.07,-0.043,0.025,0.0273,-0.0141,-0.04,0.05
104.7,0.122,-0.105,-0.011,-0.008,0.0443,-0.0491,0,0.01
104.75,0.157,-0.122,0.022,-0.041,0.0793,-0.0661,0.03,-0.02
104.8,0.175,-0.14,0.053,-0.071,0.0973,-0.0841,0.06,-0.05
104.85,0.175,-0.14,0.08,-0.096,0.0973,-0.0841,0.08,-0.08
104.9,0.192,-0.14,0.102,-0.114,0.1143,-0.0841,0.1,-0.1
104.95,0.175,-0.14,0.117,-0.125,0.0973,-0.0841,0.12,-0.12
105,0.175,-0.14,0.124,-0.128,0.0973,-0.0841,0.12,-0.13
105.05,0.157,-0.122,0.122,-0.122,0.0793,-0.0661,0.12,-0.13
105.1,0.122,-0.105,0.112,-0.108,0.0443,-0.0491,0.11,-0.12
105.15,0.105,-0.07,0.094,-0.086,0.0273,-0.0141,0.09,-0.1
105.2,0.07,-0.052,0.069,-0.059,-0.0077,0.0039,0.06,-0.08
105.25,0.052,-0.035,0.04,-0.029,-0.0257,0.0209,0.03,-0.05
105.3,0.017,0,0.007,0.004,-0.0607,0.0559,0,-0.02
105.35,0,0.017,-0.026,0.036,-0.0777,0.0729,-0.03,0.01
105.4,-0.017,0.017,-0.058,0.066,-0.0947,0.0729,-0.06,0.05
105.45,-0.035,0.035,-0.086,0.09,-0.1127,0.0909,-0.09,0.08
105.5,-0.035,0.035,-0.108,0.109,-0.1127,0.0909,-0.11,0.1
105.55,-0.017,0.035,-0.123,0.12,-0.0947,0.0909,-0.12,0.12
105.6,0,0.017,-0.13,0.122,-0.0777,0.0729,-0.13,0.13
105.65,0.017,0,-0.128,0.116,-0.0607,0.0559,-0.12,0.13
105.7,0.035,-0.017,-0.117,0.102,-0.0427,0.0389,-0.11,0.12
105.75,0.07,-0.052,-0.099,0.081,-0.0077,0.0039,-0.09,0.1
105.8,0.087,-0.07,-0.074,0.055,0.0093,-0.0141,-0.07,0.08
105.85,0.122,-0.087,-0.044,0.024,0.0443,-0.0311,-0.04,0.05
105.9,0.14,-0.122,-0.011,-0.008,0.0623,-0.0661,-0.01,0.01
105.95,0.175,-0.122,0.023,-0.04,0.0973,-0.0661,0.03,-0.02
106,0.175,-0.14,0.055,-0.069,0.0973,-0.0841,0.06,-0.05
106.05,0.175,-0.14,0.083,-0.093,0.0973,-0.0841,0.08,-0.08
106.1,0.175,-0.14,0.105,-0.111,0.0973,-0.0841,0.1,-0.11
106.15,0.175,-0.14,0.121,-0.122,0.0973,-0.0841,0.11,-0.12
106.2,0.157,-0.122,0.127,-0.125,0.0793,-0.0661,0.12,-0.13
106.25,0.122,-0.105,0.125,-0.119,0.0443,-0.0491,0.12,-0.13
106.3,0.105,-0.087,0.114,-0.105,0.0273,-0.0311,0.1,-0.12
106.35,0.07,-0.052,0.095,-0.085,-0.0077,0.0039,0.09,-0.11
106.4,0.052,-0.035,0.07,-0.059,-0.0257,0.0209,0.06,-0.08
106.45,0.017,-0.017,0.039,-0.029,-0.0607,0.0389,0.03,-0.05
106.5,0,0.017,0.006,0.003,-0.0777,0.0729,0,-0.02
106.55,-0.017,0.017,-0.028,0.034,-0.0947,0.0729,-0.03,0.02
106.6,-0.017,0.035,-0.06,0.063,-0.0947,0.0909,-0.06,0.05
106.65,-0.035,0.035,-0.089,0.087,-0.1127,0.0909,-0.08,0.08
106.7,-0.017,0.035,-0.111,0.106,-0.0947,0.0909,-0.1,0.1
106.75,0,0.017,-0.126,0.116,-0.0777,0.0729,-0.12,0.12
106.8,0.017,0,-0.133,0.119,-0.0607,0.0559,-0.12,0.13
106.85,0.035,-0.017,-0.13,0.114,-0.0427,0.0389,-0.12,0.13
106.9,0.07,-0.035,-0.119,0.1,-0.0077,0.0209,-0.11,0.12
106.95,0.087,-0.07,-0.1,0.08,0.0093,-0.0141,-0.09,0.1
107,0.122,-0.087,-0.074,0.055,0.0443,-0.0311,-0.07,0.07
107.05,0.14,-0.105,-0.043,0.025,0.0623,-0.0491,-0.04,0.04
107.1,0.157,-0.122,-0.009,-0.006,0.0793,-0.0661,-0.01,0.01
107.15,0.175,-0.14,0.025,-0.037,0.0973,-0.0841,0.02,-0.02
107.2,0.175,-0.14,0.058,-0.066,0.0973,-0.0841,0.05,-0.06
107.25,0.175,-0.14,0.086,-0.09,0.0973,-0.0841,0.08,-0.09
107.3,0.175,-0.14,0.109,-0.108,0.0973,-0.0841,0.1,-0.11
107.35,0.157,-0.122,0.124,-0.119,0.0793,-0.0661,0.11,-0.13
107.4,0.14,-0.105,0.13,-0.122,0.0623,-0.0491,0.12,-0.14
107.45,0.105,-0.087,0.127,-0.117,0.0273,-0.0311,0.11,-0.13
107.5,0.087,-0.052,0.115,-0.104,0.0093,0.0039,0.1,-0.12
107.55,0.052,-0.035,0.096,-0.084,-0.0257,0.0209,0.09,-0.1
107.6,0.017,-0.017,0.069,-0.059,-0.0607,0.0389,0.06,-0.08
107.65,0,0,0.038,-0.03,-0.0777,0.0559,0.04,-0.05
107.7,-0.017,0.017,0.004,0.001,-0.0947,0.0729,0.01,-0.01
107.75,-0.017,0.035,-0.031,0.032,-0.0947,0.0909,-0.03,0.02
107.8,-0.035,0.035,-0.063,0.06,-0.1127,0.0909,-0.05,0.05
107.85,-0.017,0.035,-0.092,0.084,-0.0947,0.0909,-0.08,0.08
107.9,-0.017,0.017,-0.114,0.102,-0.0947,0.0729,-0.1,0.11
107.95,0.017,0,-0.129,0.114,-0.0607,0.0559,-0.11,0.12
108,0.035,-0.017,-0.135,0.117,-0.0427,0.0389,-0.12,0.13
108.05,0.052,-0.035,-0.132,0.112,-0.0257,0.0209,-0.12,0.13
108.1,0.087,-0.07,-0.12,0.1,0.0093,-0.0141,-0.11,0.12
108.15,0.122,-0.087,-0.1,0.081,0.0443,-0.0311,-0.09,0.1
108.2,0.14,-0.105,-0.073,0.056,0.0623,-0.0491,-0.07,0.07
108.25,0.157,-0.122,-0.041,0.027,0.0793,-0.0661,-0.04,0.04
108.3,0.175,-0.14,-0.007,-0.004,0.0973,-0.0841,-0.01,0.01
108.35,0.175,-0.14,0.028,-0.034,0.0973,-0.0841,0.02,-0.03
108.4,0.175,-0.14,0.061,-0.063,0.0973,-0.0841,0.05,-0.06
108.45,0.175,-0.14,0.089,-0.087,0.0973,-0.0841,0.07,-0.09
108.5,0.157,-0.122,0.111,-0.105,0.0793,-0.0661,0.09,-0.11
108.55,0.14,-0.105,0.126,-0.117,0.0623,-0.0491,0.11,-0.13
108.6,0.105,-0.087,0.131,-0.121,0.0273,-0.0311,0.12,-0.14
108.65,0.087,-0.052,0.128,-0.116,0.0093,0.0039,0.11,-0.13
108.7,0.052,-0.035,0.115,-0.104,-0.0257,0.0209,0.11,-0.12
108.75,0.035,-0.017,0.095,-0.085,-0.0427,0.0389,0.09,-0.1
108.8,0,0,0.068,-0.061,-0.0777,0.0559,0.07,-0.08
108.85,-0.017,0.017,0.036,-0.033,-0.0947,0.0729,0.04,-0.04
108.9,-0.017,0.035,0.001,-0.002,-0.0947,0.0909,0.01,-0.01
108.95,-0.017,0.035,-0.034,0.028,-0.0947,0.0909,-0.02,0.02
109,-0.017,0.035,-0.067,0.057,-0.0947,0.0909,-0.05,0.06
109.05,-0.017,0.017,-0.095,0.081,-0.0947,0.0729,-0.08,0.09
109.1,0,0,-0.117,0.1,-0.0777,0.0559,-0.1,0.11
109.15,0.035,-0.017,-0.131,0.112,-0.0427,0.0389,-0.11,0.12
109.2,0.052,-0.035,-0.136,0.116,-0.0257,0.0209,-0.12,0.13
109.25,0.087,-0.07,-0.132,0.112,0.0093,-0.0141,-0.12,0.13
109.3,0.105,-0.087,-0.119,0.101,0.0273,-0.0311,-0.11,0.12
109.35,0.14,-0.105,-0.098,0.082,0.0623,-0.0491,-0.1,0.1
109.4,0.157,-0.122,-0.071,0.058,0.0793,-0.0661,-0.07,0.07
109.45,0.175,-0.14,-0.038,0.03,0.0973,-0.0841,-0.05,0.04
109.5,0.175,-0.14,-0.004,-0.001,0.0973,-0.0841,-0.02,0
109.55,0.175,-0.14,0.031,-0.031,0.0973,-0.0841,0.02,-0.03
109.6,0.175,-0.14,0.064,-0.06,0.0973,-0.0841,0.05,-0.06
109.65,0.157,-0.122,0.092,-0.084,0.0793,-0.0661,0.07,-0.09
109.7,0.14,-0.105,0.113,-0.103,0.0623,-0.0491,0.09,-0.11
109.75,0.122,-0.087,0.127,-0.116,0.0443,-0.0311,0.11,-0.13
109.8,0.087,-0.07,0.132,-0.12,0.0093,-0.0141,0.12,-0.13
109.85,0.052,-0.035,0.127,-0.117,-0.0257,0.0209,0.12,-0.13
109.9,0.035,-0.017,0.114,-0.106,-0.0427,0.0389,0.11,-0.12
109.95,0,0,0.093,-0.088,-0.0777,0.0559,0.09,-0.1
110,-0.017,0.017,0.065,-0.064,-0.0947,0.0729,0.07,-0.07
110.05,-0.017,0.035,0.033,-0.036,-0.0947,0.0909,0.04,-0.04
110.1,-0.017,0.035,-0.002,-0.005,-0.0947,0.0909,0.01,-0.01
110.15,-0.017,0.035,-0.037,0.025,-0.0947,0.0909,-0.02,0.03
110.2,-0.017,0.017,-0.069,0.054,-0.0947,0.0729,-0.05,0.06
110.25,0,0,-0.097,0.079,-0.0777,0.0559,-0.08,0.09
110.3,0.035,-0.017,-0.118,0.099,-0.0427,0.0389,-0.1,0.11
110.35,0.052,-0.035,-0.131,0.111,-0.0257,0.0209,-0.12,0.12
110.4,0.087,-0.052,-0.136,0.116,0.0093,0.0039,-0.12,0.13
110.45,0.105,-0.087,-0.131,0.113,0.0273,-0.0311,-0.12,0.12
110.5,0.14,-0.105,-0.117,0.103,0.0623,-0.0491,-0.12,0.11
110.55,0.157,-0.122,-0.096,0.085,0.0793,-0.0661,-0.1,0.09
110.6,0.175,-0.14,-0.068,0.061,0.0973,-0.0841,-0.08,0.07
110.65,0.175,-0.14,-0.035,0.033,0.0973,-0.0841,-0.05,0.03
110.7,0.175,-0.14,-0.001,0.003,0.0973,-0.0841,-0.02,0
110.75,0.175,-0.14,0.034,-0.028,0.0973,-0.0841,0.01,-0.03
110.8,0.157,-0.122,0.066,-0.057,0.0793,-0.0661,0.04,-0.06
110.85,0.14,-0.105,0.093,-0.083,0.0623,-0.0491,0.07,-0.09
110.9,0.122,-0.087,0.114,-0.103,0.0443,-0.0311,0.1,-0.11
110.95,0.087,-0.07,0.127,-0.116,0.0093,-0.0141,0.11,-0.13
111,0.07,-0.035,0.131,-0.121,-0.0077,0.0209,0.12,-0.13
111.05,0.035,-0.017,0.126,-0.119,-0.0427,0.0389,0.12,-0.13
111.1,0.017,0,0.112,-0.108,-0.0607,0.0559,0.11,-0.11
111.15,0,0.017,0.09,-0.091,-0.0777,0.0729,0.1,-0.1
111.2,-0.017,0.017,0.062,-0.067,-0.0947,0.0729,0.07,-0.07
111.25,-0.017,0.035,0.029,-0.039,-0.0947,0.0909,0.05,-0.04
111.3,-0.017,0.035,-0.005,-0.008,-0.0947,0.0909,0.01,-0.01
111.35,-0.017,0.017,-0.039,0.023,-0.0947,0.0729,-0.02,0.03
111.4,0,0,-0.071,0.052,-0.0777,0.0559,-0.05,0.06
111.45,0.017,-0.017,-0.098,0.078,-0.0607,0.0389,-0.08,0.09
111.5,0.052,-0.035,-0.118,0.099,-0.0257,0.0209,-0.1,0.11
111.55,0.087,-0.052,-0.13,0.112,0.0093,0.0039,-0.12,0.12
111.6,0.105,-0.087,-0.134,0.118,0.0273,-0.0311,-0.13,0.12
111.65,0.14,-0.105,-0.128,0.116,0.0623,-0.0491,-0.13,0.12
111.7,0.157,-0.122,-0.114,0.106,0.0793,-0.0661,-0.12,0.11
111.75,0.175,-0.14,-0.092,0.088,0.0973,-0.0841,-0.1,0.09
111.8,0.175,-0.14,-0.064,0.064,0.0973,-0.0841,-0.08,0.06
111.85,0.175,-0.14,-0.032,0.036,0.0973,-0.0841,-0.05,0.03
111.9,0.175,-0.14,0.002,0.005,0.0973,-0.0841,-0.02,0
111.95,0.157,-0.122,0.036,-0.026,0.0793,-0.0661,0.01,-0.03
112,0.14,-0.105,0.067,-0.056,0.0623,-0.0491,0.05,-0.06
112.05,0.122,-0.087,0.094,-0.082,0.0443,-0.0311,0.07,-0.09
112.1,0.087,-0.07,0.114,-0.103,0.0093,-0.0141,0.1,-0.11
112.15,0.07,-0.052,0.125,-0.117,-0.0077,0.0039,0.12,-0.12
112.2,0.035,-0.017,0.129,-0.123,-0.0427,0.0389,0.12,-0.13
112.25,0.017,0,0.123,-0.121,-0.0607,0.0559,0.12,-0.12
112.3,0,0.017,0.109,-0.111,-0.0777,0.0729,0.12,-0.11
112.35,-0.017,0.017,0.087,-0.094,-0.0947,0.0729,0.1,-0.09
112.4,-0.017,0.035,0.059,-0.07,-0.0947,0.0909,0.08,-0.07
112.45,-0.017,0.035,0.027,-0.041,-0.0947,0.0909,0.05,-0.04
112.5,-0.017,0.017,-0.007,-0.01,-0.0947,0.0729,0.01,-0.01
112.55,0,0,-0.041,0.022,-0.0777,0.0559,-0.02,0.03
112.6,0.017,-0.017,-0.071,0.052,-0.0607,0.0389,-0.05,0.06
112.65,0.052,-0.035,-0.098,0.079,-0.0257,0.0209,-0.08,0.08
112.7,0.07,-0.052,-0.117,0.1,-0.0077,0.0039,-0.11,0.1
112.75,0.105,-0.07,-0.128,0.114,0.0273,-0.0141,-0.12,0.12
112.8,0.122,-0.105,-0.131,0.121,0.0443,-0.0491,-0.13,0.12
112.85,0.157,-0.122,-0.125,0.119,0.0793,-0.0661,-0.13,0.12
112.9,0.175,-0.122,-0.111,0.109,0.0973,-0.0661,-0.12,0.11
112.95,0.175,-0.14,-0.089,0.091,0.0973,-0.0841,-0.11,0.09
113,0.175,-0.14,-0.062,0.067,0.0973,-0.0841,-0.08,0.06
113.05,0.175,-0.14,-0.03,0.038,0.0973,-0.0841,-0.05,0.03
113.1,0.157,-0.122,0.004,0.007,0.0793,-0.0661,-0.02,0
113.15,0.14,-0.105,0.037,-0.026,0.0623,-0.0491,0.02,-0.03
113.2,0.122,-0.087,0.067,-0.056,0.0443,-0.0311,0.05,-0.06
113.25,0.087,-0.07,0.093,-0.083,0.0093,-0.0141,0.08,-0.09
113.3,0.07,-0.052,0.112,-0.105,-0.0077,0.0039,0.1,-0.11
113.35,0.035,-0.017,0.123,-0.12,-0.0427,0.0389,0.12,-0.12
113.4,0.017,0,0.126,-0.126,-0.0607,0.0559,0.13,-0.12
113.45,0,0.017,0.12,-0.125,-0.0777,0.0729,0.13,-0.12
113.5,-0.017,0.017,0.105,-0.114,-0.0947,0.0729,0.12,-0.11
113.55,-0.017,0.035,0.084,-0.097,-0.0947,0.0909,0.1,-0.09
113.6,-0.017,0.035,0.056,-0.072,-0.0947,0.0909,0.08,-0.07
113.65,-0.017,0.017,0.025,-0.043,-0.0947,0.0729,0.05,-0.04
113.7,0,0.017,-0.008,-0.011,-0.0777,0.0729,0.01,-0.01
113.75,0.017,0,-0.041,0.021,-0.0607,0.0559,-0.02,0.02
113.8,0.052,-0.035,-0.071,0.053,-0.0257,0.0209,-0.06,0.05
113.85,0.07,-0.052,-0.096,0.08,-0.0077,0.0039,-0.08,0.08
113.9,0.105,-0.07,-0.115,0.102,0.0273,-0.0141,-0.11,0.1
113.95,0.122,-0.087,-0.126,0.117,0.0443,-0.0311,-0.13,0.11
114,0.14,-0.122,-0.128,0.124,0.0623,-0.0661,-0.13,0.12
114.05,0.157,-0.122,-0.122,0.122,0.0793,-0.0661,-0.13,0.11
114.1,0.175,-0.14,-0.108,0.112,0.0973,-0.0841,-0.12,0.1
114.15,0.175,-0.14,-0.087,0.094,0.0973,-0.0841,-0.11,0.09
114.2,0.175,-0.14,-0.06,0.069,0.0973,-0.0841,-0.08,0.06
114.25,0.157,-0.122,-0.029,0.04,0.0793,-0.0661,-0.05,0.03
114.3,0.14,-0.122,0.004,0.007,0.0623,-0.0661,-0.02,0
114.35,0.122,-0.087,0.036,-0.026,0.0443,-0.0311,0.02,-0.03
114.4,0.105,-0.07,0.066,-0.058,0.0273,-0.0141,0.05,-0.06
114.45,0.07,-0.052,0.091,-0.085,-0.0077,0.0039,0.08,-0.08
114.5,0.052,-0.035,0.109,-0.108,-0.0257,0.0209,0.11,-0.1
114.55,0.017,0,0.12,-0.123,-0.0607,0.0559,0.12,-0.12
114.6,0,0,0.122,-0.13,-0.0777,0.0559,0.13,-0.12
114.65,-0.017,0.017,0.117,-0.128,-0.0947,0.0729,0.13,-0.12
114.7,-0.017,0.035,0.103,-0.117,-0.0947,0.0909,0.12,-0.11
114.75,-0.017,0.035,0.082,-0.099,-0.0947,0.0909,0.1,-0.09
114.8,-0.017,0.017,0.055,-0.074,-0.0947,0.0729,0.07,-0.07
114.85,0,0.017,0.024,-0.044,-0.0777,0.0729,0.04,-0.04
114.9,0.017,0,-0.008,-0.011,-0.0607,0.0559,0.01,-0.01
114.95,0.035,-0.017,-0.04,0.023,-0.0427,0.0389,-0.03,0.02
115,0.07,-0.052,-0.069,0.055,-0.0077,0.0039,-0.06,0.05
115.05,0.105,-0.07,-0.093,0.083,0.0273,-0.0141,-0.09,0.07
115.1,0.122,-0.087,-0.112,0.105,0.0443,-0.0311,-0.11,0.1
115.15,0.14,-0.105,-0.122,0.12,0.0623,-0.0491,-0.13,0.11
115.2,0.157,-0.122,-0.125,0.127,0.0793,-0.0661,-0.14,0.12
115.25,0.175,-0.14,-0.119,0.125,0.0973,-0.0841,-0.13,0.11
115.3,0.175,-0.14,-0.106,0.114,0.0973,-0.0841,-0.12,0.1
115.35,0.175,-0.14,-0.085,0.095,0.0973,-0.0841,-0.1,0.09
115.4,0.157,-0.122,-0.059,0.07,0.0793,-0.0661,-0.08,0.07
115.45,0.157,-0.122,-0.029,0.04,0.0793,-0.0661,-0.05,0.04
115.5,0.122,-0.105,0.003,0.006,0.0443,-0.0491,-0.01,0.01
115.55,0.105,-0.07,0.034,-0.028,0.0273,-0.0141,0.02,-0.02
115.6,0.07,-0.052,0.063,-0.06,-0.0077,0.0039,0.06,-0.05
115.65,0.052,-0.035,0.088,-0.088,-0.0257,0.0209,0.08,-0.08
115.7,0.017,-0.017,0.106,-0.111,-0.0607,0.0389,0.11,-0.1
115.75,0,0,0.117,-0.126,-0.0777,0.0559,0.12,-0.11
115.8,-0.017,0.017,0.119,-0.133,-0.0947,0.0729,0.13,-0.12
115.85,-0.017,0.035,0.114,-0.13,-0.0947,0.0909,0.13,-0.12
115.9,-0.017,0.035,0.101,-0.119,-0.0947,0.0909,0.12,-0.11
115.95,-0.017,0.017,0.08,-0.1,-0.0947,0.0729,0.1,-0.09
116,0,0.017,0.055,-0.074,-0.0777,0.0729,0.07,-0.07
116.05,0.017,0,0.025,-0.043,-0.0607,0.0559,0.04,-0.04
116.1,0.035,-0.017,-0.006,-0.01,-0.0427,0.0389,0.01,-0.01
116.15,0.07,-0.052,-0.037,0.025,-0.0077,0.0039,-0.03,0.02
116.2,0.087,-0.07,-0.066,0.057,0.0093,-0.0141,-0.06,0.05
116.25,0.122,-0.087,-0.09,0.086,0.0443,-0.0311,-0.09,0.07
116.3,0.14,-0.105,-0.108,0.108,0.0623,-0.0491,-0.11,0.09
116.35,0.157,-0.122,-0.119,0.123,0.0793,-0.0661,-0.13,0.11
116.4,0.175,-0.14,-0.122,0.13,0.0973,-0.0841,-0.13,0.12
116.45,0.175,-0.14,-0.117,0.127,0.0973,-0.0841,-0.13,0.12
116.5,0.175,-0.14,-0.104,0.115,0.0973,-0.0841,-0.12,0.11
116.55,0.175,-0.122,-0.085,0.096,0.0973,-0.0661,-0.1,0.09
116.6,0.157,-0.122,-0.059,0.07,0.0793,-0.0661,-0.07,0.07
116.65,0.122,-0.105,-0.03,0.038,0.0443,-0.0491,-0.04,0.04
116.7,0.105,-0.087,0.001,0.004,0.0273,-0.0311,-0.01,0.01
116.75,0.07,-0.052,0.032,-0.03,-0.0077,0.0039,0.03,-0.02
116.8,0.052,-0.035,0.06,-0.063,-0.0257,0.0209,0.06,-0.05
116.85,0.017,-0.017,0.084,-0.092,-0.0607,0.0389,0.09,-0.08
116.9,0,0,0.103,-0.114,-0.0777,0.0559,0.11,-0.1
116.95,-0.017,0.017,0.114,-0.129,-0.0947,0.0729,0.12,-0.11
117,-0.017,0.017,0.117,-0.135,-0.0947,0.0729,0.13,-0.12
117.05,-0.017,0.035,0.112,-0.132,-0.0947,0.0909,0.13,-0.12
117.1,-0.017,0.017,0.1,-0.12,-0.0947,0.0729,0.11,-0.11
117.15,0,0.017,0.081,-0.1,-0.0777,0.0729,0.09,-0.1
117.2,0.017,0,0.056,-0.073,-0.0607,0.0559,0.07,-0.08
117.25,0.035,-0.017,0.027,-0.041,-0.0427,0.0389,0.04,-0.05
117.3,0.07,-0.035,-0.004,-0.007,-0.0077,0.0209,0,-0.02
